incident_url,title,date,location_of_incident,date_of_incident,date_reported,incident_details,incident,loi_standardized,extracted_streets,doi_hour,doi_weekday,doi_day,doi_month,doi_semester,doi_year,coordinates
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/02/security-incident-february-18-2/,Criminal Harassment,"February 18, 2020",Church Street and Dundas Street East,2020-02-14 06:00:00,2020-02-14 06:00:00,A member of the public reported to Ryerson Security that an individual approached them and made an inappropriate request. The member of the public refused and entered into a nearby building to alert a staff member. The community member declined assistance from Toronto Police Service.,Criminal Harassment,church street and dundas street east,"['church street', 'dundas street east']",6,5,14,2,Winter,2020,"43.65650076033603, -79.37713412637842"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/02/security-incident-february-18/,Assault,"February 18, 2020",Gerrard Street East and Mutual Street,2020-02-12 22:00:00,2020-02-12 22:00:00,"A Ryerson community member reported to Ryerson Security that an individual hugged them without consent, which made them both fall to the ground. A passerby yelled at the individual and the community member was able to leave the area. No visible injuries were reported. The community member declined assistance from Toronto Police Service.",Assault,gerrard street east and mutual street,"['gerrard street east', 'mutual street']",22,3,12,2,Winter,2020,"43.6601825227526, -79.37702572688684"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/02/security-incident-february-11-3/,Assault,"February 11, 2020",Yonge Street and Gould Street,2020-02-09 22:45:00,2020-02-09 22:45:00,"A Ryerson community member reported to Ryerson Security that an individual approached them asking for money. When the community member refused, the individual attempted to punch them. The community member left the area and entered a nearby building. Security attended and barred the individual from campus.",Assault,gould street and yonge street,"['gould street', 'yonge street']",22,7,9,2,Winter,2020,"43.657411127296, -79.38136126154417"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/02/security-incident-february-11-2/,Assault,"February 11, 2020",Student Learning Centre,2020-02-08 00:00:00,2020-02-08 00:00:00,"A Ryerson community guest reported to Ryerson Security that an individual approached them and kicked their equipment, resulting in the community guest getting hit. The individual then attempted to punch the community guest, but was unsuccessful and was pulled away by their friends. Security attended and barred the individual from campus. No visible injuries were reported. Toronto Police Service were notified and attended.",Assault,student learning centre,['building'],0,6,8,2,Winter,2020,"43.657812498079906, -79.38112441739146"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/02/security-incident-february-11/,Mischief,"February 11, 2020",Victoria building,2020-02-07 12:30:00,2020-02-07 12:30:00,Ryerson Security came across hate speech written on the chalkboard in a classroom and removed it.,Mischief,victoria building,['building'],12,5,7,2,Winter,2020,"43.65690083331468, -79.37949887723374"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/02/security-incident-february-10-3/,Uttering Threats,"February 10, 2020",Balzac’s at the Ryerson Image Arts Centre,2020-02-06 18:15:00,2020-02-06 18:15:00,Ryerson community guests reported to Ryerson Security that an individual threatened to harm them after being asked to leave the store. The individual chased the community guest to the counter where another community guest brandished a broom and the individual left the store. The community guests informed Security they would notify Toronto Police Service.,Uttering Threats,tmu image centre,['building'],18,4,6,2,Winter,2020,"43.65768286963344, -79.37930851618218"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/02/security-incident-february-10-2/,Sexual Assault,"February 10, 2020",Gould Street and Victoria Street,2020-02-06 13:30:00,2020-02-06 14:30:00,A Ryerson community member reported to Ryerson Security that an individual approached them and touched them without consent while making inappropriate comments. The community member left the area. The community member declined assistance from Toronto Police Service.,Sexual Assault,gould street and victoria street,"['gould street', 'victoria street']",13,4,6,2,Winter,2020,"43.65768287052507, -79.38016088904517"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/02/security-incident-february-3/,Toronto Police Service News Release,"February 03, 2020",Victoria Street and Dundas Street East,2020-01-30 02:45:00,2020-01-31 20:30:00,"Toronto Police Service has published a news release regarding the assault that was reported to Ryerson Security on Thursday, January 30, 2020.",Assault,dundas street east and victoria street,"['dundas street east', 'victoria street']",2,4,30,1,Winter,2020,"43.65629025535696, -79.37957631384445"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/01/security-incident-january-31/,Assault: Update,"January 31, 2020",Victoria Street and Dundas Street East,2020-01-30 02:45:00,2020-01-30 02:45:00,A Ryerson community guest reported to Ryerson Security that two individuals assaulted them and fled the area when the community guest yelled for help. The community guest sustained injuries and was provided medical assistance by Security. Toronto Police Service and Toronto Paramedic Services were notified and attended.,Assault,dundas street east and victoria street,"['dundas street east', 'victoria street']",2,4,30,1,Winter,2020,"43.65629025535696, -79.37957631384445"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/01/security-incident-january-30-3/,Assault,"January 30, 2020",Church Street and Gerrard Street East,2020-01-27 15:00:00,2020-01-27 15:30:00,"A Ryerson community member reported to Ryerson Security that an individual approached them, grabbed their arm and shook it while yelling. The individual then left the area. No visible injuries were reported. The community member declined assistance from Toronto Police Service.",Assault,church street and gerrard street,"['church street', 'gerrard street']",15,1,27,1,Winter,2020,"43.65985897345095, -79.37850762740992"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/01/security-incident-january-30-2/,Uttering Threats,"January 30, 2020",Heaslip House and the G. Raymond Chang School of Continuing Education,2020-01-27 10:15:00,2020-01-27 10:15:00,"A Ryerson community member reported to Ryerson Security that an individual approached them, threatened to harm them and then left the area. Security attended the area, located the individual and barred them from campus. The community member declined assistance from Toronto Police Service.",Uttering Threats,heaslip house and the g. raymond chang school of continuing education,['building'],10,1,27,1,Winter,2020,"43.65723404337095, -79.37960215793838"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/01/security-incident-january-30/,Criminal Harassment,"January 30, 2020",Gerrard Street East and Jarvis Street,2020-01-26 16:00:00,2020-01-26 17:15:00,A Ryerson community member reported to Ryerson Security that an individual approached them and their partner and began yelling at them. The individual followed them into a nearby building and prevented them from using the elevator by blocking the entrance. The individual then left the area. The community member declined assistance from Toronto Police Service.,Criminal Harassment,gerrard street east and jarvis street,"['gerrard street east', 'jarvis street']",16,7,26,1,Winter,2020,"43.66043550637199, -79.37587159786494"
https://www.torontomu.ca/community-safety-security/security-incidents/list-of-security-incidents/2020/01/security-incident-january-27/,Assault,"January 27, 2020",Gerrard Street East and Church Street,2020-01-24 15:45:00,2020-01-24 15:45:00,A Ryerson community member reported to Ryerson Security that an individual approached them and knocked their coffee from their hands. The individual then threatened them and left the area.The community member declined assistance from Toronto Police Service.,Assault,church street and gerrard street,"['church street', 'gerrard street']",15,5,24,1,Winter,2020,"43.65985897345095, -79.37850762740992"
